NR_CONTA;10001
DT. MOV;CD.OPER;OPERACAO;HIST. AUX; CONCIL.;ESPECIE;NR. DOC;CREDITO;DEBITO;SALDO;SLD. CONCIL"
31/12/2025;;;;;;;;;-52.263,18;-488.575,27
06/01/2026;889;TRANSF. CTAS (D);CTA DEST  10 006;Sim;Dinheiro;0601;;580,00;-55.654,02
06/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;400,00;;-55.254,02
06/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;39,10;;-55.214,92
06/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;1.207,45;;-54.007,47
06/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;297,29;;-53.710,18
06/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;74,00;;-53.636,18
TOTAL DIA;;;;;;;2.146,28 ;580,00;-53.636,18;-491.334,01
07/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;68,54;;-53.567,64
07/01/2026;889;TRANSF. CTAS (D);CTA DEST  10 006;Sim;Dinheiro;0701;;5.100,00;-58.667,64
07/01/2026;910;PAGAMENTO EM DINHEIRO;415 280 7 MIRANDA CO;Sim;Dinheiro;;;179,40;-58.847,04
07/01/2026;910;PAGAMENTO EM DINHEIRO;12 13 F E K FACCAO L;Sim;Dinheiro;;;1.206,25;-60.053,29
07/01/2026;910;PAGAMENTO EM DINHEIRO;586 3 2A CONFECCOES;Sim;Dinheiro;;;1.653,59;-61.706,88
07/01/2026;910;PAGAMENTO EM DINHEIRO;120 7 F E K FACCAO L;Sim;Dinheiro;;;1.156,42;-62.863,30
07/01/2026;910;PAGAMENTO EM DINHEIRO;2 165 161 22 ITAU CR;Sim;Dinheiro;;;49,00;-62.912,30
07/01/2026;910;PAGAMENTO EM DINHEIRO;6 359 1 ITAU CROSBY;Sim;Dinheiro;;;143,70;-63.056,00
07/01/2026;910;PAGAMENTO EM DINHEIRO;9 595 1 ITAU CROSBY;Sim;Dinheiro;;;85,63;-63.141,63
07/01/2026;75;TRANSFERENCIA ENTRE CONTAS;DIF CARTAO;Sim;Outro documento;;;0,01;-63.141,64
07/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;129,00;;-63.012,64
07/01/2026;910;PAGAMENTO EM DINHEIRO;8 598 2 ACRILART LTD;Sim;Dinheiro;;;222,75;-63.235,39
07/01/2026;910;PAGAMENTO EM DINHEIRO;14 328 2 MULT EMBALA;Sim;Dinheiro;;;932,00;-64.167,39
TOTAL DIA;;;;;;;197,54 ;10.728,75;-64.167,39;-490.735,10
08/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;135,11;;-64.032,28
08/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;2,22;;-64.030,06
08/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;10.279,25;;-53.750,81
08/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;80.126/1;;6,00;-53.756,81
08/01/2026;95;C TED-TRANSF ELET DISPON;DIF PIX 10279 50;Sim;Dinheiro;;0,25;;-53.756,56
08/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;39,00;;-53.717,56
08/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;542,00;;-53.175,56
08/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;46,97;;-53.128,59
08/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;46,97;;-53.081,62
08/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;460,55;;-52.621,07
08/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;98,36;;-52.522,71
08/01/2026;910;PAGAMENTO EM DINHEIRO;738 148 1 ARTUR AZEV;Sim;Dinheiro;;;205,00;-52.727,71
08/01/2026;910;PAGAMENTO EM DINHEIRO;782 047 1 56 884 255;Sim;Dinheiro;;;120,00;-52.847,71
08/01/2026;910;PAGAMENTO EM DINHEIRO;59 599 1 TOTVS S A;Sim;Dinheiro;;;129,69;-52.977,40
08/01/2026;264;TARIFAS PIX;TAR PIX PGTO TRANSF;Sim;Dinheiro;;;286,24;-53.263,64
08/01/2026;910;PAGAMENTO EM DINHEIRO;65 965 1 ITAU UNIBAN;Sim;Dinheiro;;;1.112,13;-54.375,77
08/01/2026;75;TRANSFERENCIA ENTRE CONTAS;DIFERENCA DE PIX;Sim;Dinheiro;;;0,40;-54.376,17
08/01/2026;910;PAGAMENTO EM DINHEIRO;9 599 1 CARTAO DE DE;Sim;Dinheiro;;;39,00;-54.415,17
08/01/2026;910;PAGAMENTO EM DINHEIRO;782 112 1 CABO SERVI;Sim;Dinheiro;;;139,99;-54.555,16
08/01/2026;910;PAGAMENTO EM DINHEIRO;782 029 1 ALGAR TELE;Sim;Dinheiro;;;94,73;-54.649,89
TOTAL DIA;;;;;;;11.650,68 ;2.133,18;-54.649,89;-490.253,69
09/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;109,00;;-54.540,89
09/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;164,00;;-54.376,89
09/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;159,00;;-54.217,89
09/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;712,30;;-53.505,59
09/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;3.500,00;;-50.005,59
09/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;36,67;;-49.968,92
09/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;93,42;;-49.875,50
09/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;66,75;;-49.808,75
09/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;36,67;;-49.772,08
09/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;621,80;;-49.150,28
09/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;1.777,45;;-47.372,83
09/01/2026;889;TRANSF. CTAS (D);CTA DEST  30 006;Sim;Dinheiro;0901;;186,00;-47.558,83
09/01/2026;889;TRANSF. CTAS (D);CTA DEST  10 006;Sim;Dinheiro;0901;;850,00;-48.408,83
09/01/2026;95;C TED-TRANSF ELET DISPON;;Sim;Dinheiro;000000;0,01;;-48.408,82
09/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;185,00;;-48.223,82
09/01/2026;910;PAGAMENTO EM DINHEIRO;4 022 602 1 ITAU UNI;Sim;Dinheiro;;;5.950,00;-54.173,82
TOTAL DIA;;;;;;;7.462,07 ;6.986,00;-54.173,82;-491.850,70
10/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;103,00;;-54.070,82
10/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;54,50;;-54.016,32
10/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;0,01;;-54.016,31
10/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;868,30;;-53.148,01
10/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;204,24;;-52.943,77
10/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;22,97;;-52.920,80
10/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;86,80;;-52.834,00
TOTAL DIA;;;;;;;1.339,82 ;0,00;-52.834,00;-491.850,70
12/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;68,09;;-52.765,91
12/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;36,67;;-52.729,24
12/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;135,63;;-52.593,61
12/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;30,00;;-52.563,61
12/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;157,78;;-52.405,83
12/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;45,39;;-52.360,44
12/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;0,01;;-52.360,43
12/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;360,21;;-52.000,22
12/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;408,50;;-51.591,72
12/01/2026;889;TRANSF. CTAS (D);CTA DEST  10 006;Sim;Dinheiro;15122026;;2.056,00;-53.647,72
12/01/2026;910;PAGAMENTO EM DINHEIRO;69 3 ITAU UNIBANCO S;Sim;Dinheiro;;;9.726,69;-63.374,41
12/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;122,45;;-63.251,96
12/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;35,83;;-63.216,13
12/01/2026;95;C TED-TRANSF ELET DISPON;DIFERENCA DE LANCAMENTO;Sim;Dinheiro;000000;0,50;;-63.215,63
12/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;104,75;;-63.110,88
12/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;126,37;;-62.984,51
12/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;143,32;;-62.841,19
12/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;4.000,00;;-58.841,19
12/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;130,00;;-58.711,19
12/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;4.000,00;;-54.711,19
12/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;188,00;;-54.523,19
TOTAL DIA;;;;;;;10.093,50 ;11.782,69;-54.523,19;-490.645,91
13/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;76,50;;-54.446,69
13/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;68,09;;-54.378,60
13/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;142,75;;-54.235,85
13/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;92,67;;-54.143,18
13/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;152,79;;-53.990,39
TOTAL DIA;;;;;;;532,80 ;0,00;-53.990,39;-490.416,62
15/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;258,07;;-53.732,32
15/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;32,50;;-53.699,82
15/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;6,00;;-53.693,82
15/01/2026;910;PAGAMENTO EM DINHEIRO;20 527 1 ITAU UNIBAN;Sim;Dinheiro;;;155,64;-53.849,46
TOTAL DIA;;;;;;;296,57 ;155,64;-53.849,46;-490.572,26
16/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;261,74;;-53.587,72
TOTAL DIA;;;;;;;261,74 ;0,00;-53.587,72;-490.529,26
20/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;43,00;;-53.544,72
20/01/2026;910;PAGAMENTO EM DINHEIRO;6 595 1 ITAU UNIBANC;Sim;Dinheiro;;;8.406,81;-61.951,53
TOTAL DIA;;;;;;;43,00 ;8.406,81;-61.951,53;-498.936,07
22/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;1.600,00;;-60.351,53
22/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;511,10;;-59.840,43
TOTAL DIA;;;;;;;2.111,10 ;0,00;-59.840,43;-498.424,97
30/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;114,00;;-59.726,43
30/01/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;362,00;;-59.364,43
TOTAL DIA;;;;;;;476,00 ;0,00;-59.364,43;-498.310,97
02/02/2026;910;PAGAMENTO EM DINHEIRO;4 022 601 1 ITAU UNI;Sim;Dinheiro;;;684,82;-60.049,25
TOTAL DIA;;;;;;;0,00 ;684,82;-60.049,25;-498.995,79
03/02/2026;266;IOF;IOF;Sim;Dinheiro;001209;;236,33;-60.285,58
TOTAL DIA;;;;;;;0,00 ;236,33;-60.285,58;-499.488,12
20/02/2026;269;CHEQUE ESPECIAL;;Sim;Outro documento;000000;;8.917,15;-69.202,73
TOTAL DIA;;;;;;;0,00 ;8.917,15;-69.202,73;-508.722,27
02/03/2026;910;PAGAMENTO EM DINHEIRO;2 303 1 ITAU UNIBANC;Sim;Dinheiro;;;2.030,89;-71.233,62
TOTAL DIA;;;;;;;0,00 ;2.030,89;-71.233,62;-518.807,36
03/03/2026;266;IOF;;Sim;Dinheiro;001209;;189,63;-71.423,25
TOTAL DIA;;;;;;;0,00 ;189,63;-71.423,25;-518.996,99
20/03/2026;910;PAGAMENTO EM DINHEIRO;230 326 1 ITAU UNIBA;Sim;Dinheiro;;;8.054,20;-79.477,45
TOTAL DIA;;;;;;;0,00 ;8.054,20;-79.477,45;-518.996,99
23/03/2026;269;CHEQUE ESPECIAL;;Sim;Outro documento;;;1.653,69;-81.131,14
TOTAL DIA;;;;;;;0,00 ;1.653,69;-81.131,14;-520.650,68
TOTAL GERAL;;;;;;;38.921,79;67.789,75;-81.131,14;-520.650,68
