NR_CONTA;10005
DT. MOV;CD.OPER;OPERACAO;HIST. AUX; CONCIL.;ESPECIE;NR. DOC;CREDITO;DEBITO;SALDO;SLD. CONCIL"
31/12/2025;;;;;;;;;-995.045,87;-1.005.286,44
05/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;218505;207,25;;-992.396,25
05/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;50.126/1;;51,08;-992.447,33
05/01/2026;501;DEBITO IOF FATURA DESCONTADA;DESP  COB  BANCARIA;Sim;Dinheiro;50.126/2;;0,74;-992.448,07
05/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;50.126/3;;24,48;-992.472,55
05/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;50.126/4;;2,97;-992.475,52
05/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;218599;48,25;;-992.427,27
05/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;218600;78,25;;-992.349,02
05/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;218496;151,35;;-992.197,67
05/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;218492;279,90;;-991.917,77
05/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;218495;244,25;;-991.673,52
05/01/2026;264;TARIFAS PIX;TARIFA PIX;Sim;Dinheiro;;;0,75;-991.674,27
05/01/2026;266;IOF;IOF REF  AO EMPRESTIMO 2231017 DEBITADO 02 01 2026;Sim;Outro documento;000022310170001;;1,25;-991.675,52
TOTAL DIA;;;;;;;2.207,84 ;81,27;-991.675,52;-1.018.087,45
06/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;218787;186,08;;-991.489,44
06/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;60.126/1;;46,27;-991.535,71
06/01/2026;501;DEBITO IOF FATURA DESCONTADA;DESP  COB  BANCARIA;Sim;Dinheiro;60.126/2;;0,54;-991.536,25
06/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;60.126/3;;48,24;-991.584,49
06/01/2026;501;DEBITO IOF FATURA DESCONTADA;DESP  COB  BANCARIA;Sim;Dinheiro;60.126/4;;1,22;-991.585,71
06/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;60.126/5;;2,97;-991.588,68
06/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;60.126/6;;0,99;-991.589,67
06/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;218653;147,25;;-991.442,42
06/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;218650;971,25;;-990.471,17
06/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;218647;148,25;;-990.322,92
TOTAL DIA;;;;;;;1.452,83 ;100,23;-990.322,92;-1.016.920,93
07/01/2026;511;CREDITO RECEBIMENTO DE FATURA;RECEB  COB  BANCARIA;Sim;Dinheiro;1601;545,22;;-989.777,70
07/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;218928;80,26;;-989.697,44
07/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;218975;448,91;;-989.248,53
07/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;218984;83,16;;-989.165,37
07/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;218974;192,48;;-988.972,89
07/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;218963;66,25;;-988.906,64
07/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;218954;140,25;;-988.766,39
07/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;218972;252,25;;-988.514,14
07/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;218995;266,20;;-988.247,94
07/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;218999;98,25;;-988.149,69
07/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;70.126/1;;1,98;-988.151,67
07/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;70.126/2;;3,37;-988.155,04
07/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;70.126/3;;12,46;-988.167,50
TOTAL DIA;;;;;;;2.173,23 ;17,81;-988.167,50;-1.014.765,51
08/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219001;23,25;;-988.144,25
08/01/2026;511;CREDITO RECEBIMENTO DE FATURA;RECEB  COB  BANCARIA;Sim;Dinheiro;1603;1.727,19;;-986.417,06
08/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219160;140,69;;-986.276,37
08/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219189;2.001,09;;-984.275,28
08/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219171;16,35;;-984.258,93
08/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219209;15,35;;-984.243,58
08/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219190;973,87;;-983.269,71
08/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219214;89,88;;-983.179,83
08/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219191;146,31;;-983.033,52
08/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219205;108,25;;-982.925,27
08/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219168;302,55;;-982.622,72
08/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;80.126/1;;1,09;-982.623,81
08/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;80.126/2;;14,26;-982.638,07
08/01/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;219167;78,75;;-982.559,32
TOTAL DIA;;;;;;;5.623,53 ;15,35;-982.559,32;-1.009.157,33
09/01/2026;511;CREDITO RECEBIMENTO DE FATURA;RECEB  COB  BANCARIA;Sim;Dinheiro;1605;1.075,38;;-981.483,94
09/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;90.126/1;;127,45;-981.611,39
09/01/2026;501;DEBITO IOF FATURA DESCONTADA;DESP  COB  BANCARIA;Sim;Dinheiro;90.126/2;;4,02;-981.615,41
09/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;90.126/3;;0,99;-981.616,40
09/01/2026;888;TRANSF. CTAS (C);CTA ORIG  10 006;Sim;Dinheiro;0901;117,50;;-981.498,90
TOTAL DIA;;;;;;;1.192,88 ;132,46;-981.498,90;-1.008.096,91
12/01/2026;511;CREDITO RECEBIMENTO DE FATURA;RECEB  COB  BANCARIA;Sim;Dinheiro;1607;1.119,87;;-980.379,03
12/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;120.126/1;;0,99;-980.380,02
12/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;120.126/2;;0,90;-980.380,92
12/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;120.126/3;;0,40;-980.381,32
TOTAL DIA;;;;;;;1.119,87 ;2,29;-980.381,32;-1.006.979,33
13/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;130.126/1;;71,45;-980.452,77
13/01/2026;501;DEBITO IOF FATURA DESCONTADA;DESP  COB  BANCARIA;Sim;Dinheiro;130.126/2;;1,72;-980.454,49
13/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;130.126/3;;40,10;-980.494,59
13/01/2026;501;DEBITO IOF FATURA DESCONTADA;DESP  COB  BANCARIA;Sim;Dinheiro;130.126/4;;0,88;-980.495,47
13/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;130.126/5;;21,44;-980.516,91
13/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;130.126/6;;0,99;-980.517,90
TOTAL DIA;;;;;;;0,00 ;136,58;-980.517,90;-1.007.115,91
14/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;140.126/1;;0,50;-980.518,40
14/01/2026;910;PAGAMENTO EM DINHEIRO;59 595 1 BANCO DO BR;Sim;Dinheiro;;;21.496,06;-1.002.014,46
TOTAL DIA;;;;;;;0,00 ;21.496,56;-1.002.014,46;-1.007.116,41
15/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;150.126/1;;19,86;-1.002.034,32
15/01/2026;501;DEBITO IOF FATURA DESCONTADA;DESP  COB  BANCARIA;Sim;Dinheiro;150.126/2;;0,48;-1.002.034,80
15/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;150.126/3;;0,99;-1.002.035,79
TOTAL DIA;;;;;;;0,00 ;21,33;-1.002.035,79;-1.007.137,74
16/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;160.126/1;;2,19;-1.002.037,98
TOTAL DIA;;;;;;;0,00 ;2,19;-1.002.037,98;-1.007.139,93
19/01/2026;511;CREDITO RECEBIMENTO DE FATURA;RECEB  COB  BANCARIA;Sim;Dinheiro;1617;49,63;;-1.001.988,35
19/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;190.126/1;;2,00;-1.001.990,35
19/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;190.126/2;;0,20;-1.001.990,55
TOTAL DIA;;;;;;;49,63 ;2,20;-1.001.990,55;-1.007.092,50
20/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;200.126/1;;1,98;-1.001.992,53
20/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;200.126/2;;0,10;-1.001.992,63
TOTAL DIA;;;;;;;0,00 ;2,08;-1.001.992,63;-1.007.094,58
21/01/2026;511;CREDITO RECEBIMENTO DE FATURA;RECEB  COB  BANCARIA;Sim;Dinheiro;1621;429,91;;-1.001.562,72
21/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;210.126/1;;0,70;-1.001.563,42
21/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;210.126/2;;0,20;-1.001.563,62
TOTAL DIA;;;;;;;429,91 ;0,90;-1.001.563,62;-1.006.665,57
22/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;220.126/1;;10,97;-1.001.574,59
22/01/2026;501;DEBITO IOF FATURA DESCONTADA;DESP  COB  BANCARIA;Sim;Dinheiro;220.126/2;;0,34;-1.001.574,93
22/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;220.126/3;;0,99;-1.001.575,92
22/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;220.126/4;;23,22;-1.001.599,14
TOTAL DIA;;;;;;;0,00 ;35,52;-1.001.599,14;-1.006.701,09
23/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;230.126/1;;1,98;-1.001.601,12
23/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;230.126/2;;0,10;-1.001.601,22
TOTAL DIA;;;;;;;0,00 ;2,08;-1.001.601,22;-1.006.703,17
26/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;260.126/1;;8,09;-1.001.609,31
26/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;260.126/2;;0,30;-1.001.609,61
TOTAL DIA;;;;;;;0,00 ;8,39;-1.001.609,61;-1.006.711,56
27/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;270.126/1;;0,20;-1.001.609,81
27/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;270.126/2;;0,10;-1.001.609,91
TOTAL DIA;;;;;;;0,00 ;0,30;-1.001.609,91;-1.006.711,86
28/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;280.126/1;;2,97;-1.001.612,88
TOTAL DIA;;;;;;;0,00 ;2,97;-1.001.612,88;-1.006.714,83
29/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;290.126/1;;1,20;-1.001.614,08
TOTAL DIA;;;;;;;0,00 ;1,20;-1.001.614,08;-1.006.716,03
30/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;300.126/1;;46,33;-1.001.660,41
30/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;300.126/2;;0,99;-1.001.661,40
30/01/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;300.126/3;;1,39;-1.001.662,79
30/01/2026;95;C TED-TRANSF ELET DISPON;ESTORNOS BB CR NAO IDENTIFICADOS;Sim;Outro documento;;5.138,62;;-996.524,17
TOTAL DIA;;;;;;;5.138,62 ;48,71;-996.524,17;-1.006.764,74
02/02/2026;511;CREDITO RECEBIMENTO DE FATURA;RECEB  COB  BANCARIA;Sim;Dinheiro;1637;2.000,98;;-994.523,19
02/02/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;20.226/1;;1,09;-994.524,28
02/02/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;20.226/2;;1,39;-994.525,67
TOTAL DIA;;;;;;;2.000,98 ;2,48;-994.525,67;-1.008.045,60
03/02/2026;511;CREDITO RECEBIMENTO DE FATURA;RECEB  COB  BANCARIA;Sim;Dinheiro;1639;715,92;;-993.809,75
03/02/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;30.226/1;;48,93;-993.858,68
03/02/2026;501;DEBITO IOF FATURA DESCONTADA;DESP  COB  BANCARIA;Sim;Dinheiro;30.226/2;;2,73;-993.861,41
03/02/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;30.226/3;;0,10;-993.861,51
03/02/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;30.226/4;;0,10;-993.861,61
TOTAL DIA;;;;;;;715,92 ;51,86;-993.861,61;-1.007.381,54
04/02/2026;511;CREDITO RECEBIMENTO DE FATURA;RECEB  COB  BANCARIA;Sim;Dinheiro;1641;615,36;;-993.246,25
04/02/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;40.226/1;;38,68;-993.284,93
04/02/2026;501;DEBITO IOF FATURA DESCONTADA;DESP  COB  BANCARIA;Sim;Dinheiro;40.226/2;;0,47;-993.285,40
04/02/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;40.226/3;;0,99;-993.286,39
04/02/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;40.226/4;;2,60;-993.288,99
04/02/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;40.226/5;;0,20;-993.289,19
04/02/2026;910;PAGAMENTO EM DINHEIRO;902 1 BANCO DO BRASI;Sim;Dinheiro;;;3.279,36;-996.568,55
TOTAL DIA;;;;;;;615,36 ;3.322,30;-996.568,55;-1.006.809,12
05/02/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;50.226/1;;3,00;-996.571,55
05/02/2026;501;DEBITO IOF FATURA DESCONTADA;DESP  COB  BANCARIA;Sim;Dinheiro;50.226/2;;0,03;-996.571,58
05/02/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;50.226/3;;17,40;-996.588,98
05/02/2026;501;DEBITO IOF FATURA DESCONTADA;DESP  COB  BANCARIA;Sim;Dinheiro;50.226/4;;0,44;-996.589,42
05/02/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;50.226/5;;1,19;-996.590,61
05/02/2026;1296;BAIXA CARTEIRA DIGITAL;;Não;Dinheiro;222883;209,61;;-996.381,00
05/02/2026;889;TRANSF. CTAS (D);CTA DEST  10 006;Sim;Dinheiro;0502;;209,61;-996.590,61
TOTAL DIA;;;;;;;209,61 ;231,67;-996.590,61;-1.007.040,79
06/02/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;60.226/1;;2,05;-996.592,66
06/02/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;60.226/2;;0,99;-996.593,65
TOTAL DIA;;;;;;;0,00 ;3,04;-996.593,65;-1.007.043,83
09/02/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;90.226/1;;0,99;-996.594,64
TOTAL DIA;;;;;;;0,00 ;0,99;-996.594,64;-1.007.044,82
10/02/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;100.226/1;;3,12;-996.597,76
TOTAL DIA;;;;;;;0,00 ;3,12;-996.597,76;-1.007.047,94
11/02/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;110.226/1;;0,99;-996.598,75
TOTAL DIA;;;;;;;0,00 ;0,99;-996.598,75;-1.007.048,93
18/02/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;180.226/1;;0,99;-996.599,74
TOTAL DIA;;;;;;;0,00 ;0,99;-996.599,74;-1.007.049,92
19/02/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;190.226/1;;1,59;-996.601,33
TOTAL DIA;;;;;;;0,00 ;1,59;-996.601,33;-1.007.051,51
23/02/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;230.226/1;;14,88;-996.616,21
TOTAL DIA;;;;;;;0,00 ;14,88;-996.616,21;-1.007.066,39
24/02/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;240.226/1;;0,10;-996.616,31
24/02/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;240.226/2;;0,10;-996.616,41
TOTAL DIA;;;;;;;0,00 ;0,20;-996.616,41;-1.007.066,59
25/02/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;250.226/1;;3,96;-996.620,37
TOTAL DIA;;;;;;;0,00 ;3,96;-996.620,37;-1.007.070,55
27/02/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;270.226/1;;0,99;-996.621,36
27/02/2026;265;TARIFAS SOBRE BOLETOS;;Sim;Outro documento;;;99,80;-996.721,16
TOTAL DIA;;;;;;;0,00 ;100,79;-996.721,16;-1.007.171,34
02/03/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;20.326/1;;0,99;-996.722,15
02/03/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;20.326/2;;0,10;-996.722,25
02/03/2026;266;IOF;IOF;Sim;Dinheiro;000000391100702;;3,79;-996.726,04
02/03/2026;95;C TED-TRANSF ELET DISPON;ESTORNO DEBITO;Sim;Outro documento;;32,49;;-996.693,55
TOTAL DIA;;;;;;;32,49 ;4,88;-996.693,55;-1.007.143,73
03/03/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;30.326/1;;11,08;-996.704,63
TOTAL DIA;;;;;;;0,00 ;11,08;-996.704,63;-1.007.154,81
04/03/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;40.326/1;;0,20;-996.704,83
04/03/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;40.326/2;;0,20;-996.705,03
TOTAL DIA;;;;;;;0,00 ;0,40;-996.705,03;-1.007.155,21
05/03/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;50.326/1;;2,08;-996.707,11
05/03/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;50.326/2;;0,99;-996.708,10
TOTAL DIA;;;;;;;0,00 ;3,07;-996.708,10;-1.007.158,28
09/03/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;90.326/1;;43,26;-996.751,36
09/03/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;90.326/2;;1,98;-996.753,34
TOTAL DIA;;;;;;;0,00 ;45,24;-996.753,34;-1.007.203,52
10/03/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;100.326/1;;0,20;-996.753,54
10/03/2026;95;C TED-TRANSF ELET DISPON;DESC  TIT  DEV;Sim;Outro documento;;23,85;;-996.729,69
TOTAL DIA;;;;;;;23,85 ;0,20;-996.729,69;-1.007.179,87
11/03/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;110.326/1;;1,09;-996.730,78
TOTAL DIA;;;;;;;0,00 ;1,09;-996.730,78;-1.007.180,96
12/03/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;120.326/1;;0,10;-996.730,88
TOTAL DIA;;;;;;;0,00 ;0,10;-996.730,88;-1.007.181,06
13/03/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;130.326/2;;0,10;-996.730,98
TOTAL DIA;;;;;;;0,00 ;0,10;-996.730,98;-1.007.181,16
16/03/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;160.326/1;;2,18;-996.733,16
TOTAL DIA;;;;;;;0,00 ;2,18;-996.733,16;-1.007.183,34
17/03/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;170.326/1;;0,20;-996.733,36
TOTAL DIA;;;;;;;0,00 ;0,20;-996.733,36;-1.007.183,54
19/03/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;190.326/1;;0,99;-996.734,35
19/03/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;190.326/2;;0,10;-996.734,45
TOTAL DIA;;;;;;;0,00 ;1,09;-996.734,45;-1.007.184,63
20/03/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;200.326/1;;7,50;-996.741,95
